"Pays";"YEAR";"GEO_RESIDENCE_Niv2";"GEO_NAISSANCE_Niv2";"GEO_RESIDENCE_Niv1";"GEO_NAISSANCE_Niv1";"POP_Total_IPUMS";"SEXE_Hom_IPUMS";"SEXE_Fem_IPUMS";"AGE_0014_IPUMS";"AGE_1529_IPUMS";"AGE_3044_IPUMS";"AGE_4559_IPUMS";"AGE_6074_IPUMS";"AGE_75pl_IPUMS";"COD_RESIDENCE_Niv2";"COD_NAISSANCE_Niv2";"COD_NAISSANCE_Niv1";"COD_RESIDENCE_Niv1"
"Mali";2009;"Goundam";"Diré";"Tombouctou";"Tombouctou";1100;530;570;340;240;200;180;90;30;"ML0602";"ML0601";"ML06";"ML06"
"Mali";2009;"Goundam";"Goundam";"Tombouctou";"Tombouctou";142900;71640;71260;66020;32350;21200;12060;6590;2280;"ML0602";"ML0602";"ML06";"ML06"
"Mali";2009;"Goundam";"Gourma Rharous";"Tombouctou";"Tombouctou";250;170;80;50;50;40;90;10;0;"ML0602";"ML0603";"ML06";"ML06"
"Mali";2009;"Goundam";"Niafunké";"Tombouctou";"Tombouctou";2390;1120;1270;1280;420;320;150;110;20;"ML0602";"ML0604";"ML06";"ML06"
"Mali";2009;"Goundam";"Gao region, unknown circle";"Tombouctou";"Gao";60;30;30;0;30;20;10;0;0;"ML0602";"ML07";"ML07";"ML06"
"Mali";2009;"Goundam";"Ansongo";"Tombouctou";"Gao";100;60;40;50;10;10;20;10;0;"ML0602";"ML0701";"ML07";"ML06"
"Mali";2009;"Goundam";"Bourem";"Tombouctou";"Gao";30;10;20;0;0;0;30;0;0;"ML0602";"ML0702";"ML07";"ML06"
"Mali";2009;"Goundam";"Ménaka";"Tombouctou";"Menaka";40;0;40;10;0;10;10;10;0;"ML0602";"ML1003";"ML10";"ML06"
"Mali";2009;"Goundam";"Kidal region, unknown circle";"Tombouctou";"Kidal";20;0;20;10;0;0;10;0;0;"ML0602";"ML08";"ML08";"ML06"
"Mali";2009;"Goundam";"District of Bamako, unknown commune";"Tombouctou";"Bamako";640;270;370;380;180;60;10;0;0;"ML0602";"ML0901";"ML09";"ML06"
"Mali";2009;"Goundam";"Commune III of the District of Bamako";"Tombouctou";"Bamako";10;10;0;10;0;0;0;0;0;"ML0602";"ML0901";"ML09";"ML06"
"Mali";2009;"Goundam";"Foreign country";"Tombouctou";NA;320;200;120;160;90;30;20;0;10;"ML0602";"Foreign country";"Fore";"ML06"
"Mali";2009;"Goundam";"Unknown";"Tombouctou";NA;1420;720;700;220;110;50;40;20;10;"ML0602";"Unknown";"Unkn";"ML06"
"Mali";2009;"Gourma-Rharous";"Kayes region, unknown circle";"Tombouctou";"Kayes";10;10;0;10;0;0;0;0;0;"ML0603";"ML01";"ML01";"ML06"
"Mali";2009;"Gourma-Rharous";"Kita";"Tombouctou";"Kayes";30;10;20;30;0;0;0;0;0;"ML0603";"ML0105";"ML01";"ML06"
"Mali";2009;"Gourma-Rharous";"Nioro";"Tombouctou";"Kayes";10;0;10;0;0;10;0;0;0;"ML0603";"ML0106";"ML01";"ML06"
"Mali";2009;"Gourma-Rharous";"Koulikoro region, unknown circle";"Tombouctou";"Koulikoro";10;0;10;0;0;10;0;0;0;"ML0603";"ML02";"ML02";"ML06"
"Mali";2009;"Gourma-Rharous";"Dioila";"Tombouctou";"Koulikoro";20;20;0;0;0;20;0;0;0;"ML0603";"ML0202";"ML02";"ML06"
"Mali";2009;"Gourma-Rharous";"Kati";"Tombouctou";"Koulikoro";10;0;10;0;10;0;0;0;0;"ML0603";"ML0204";"ML02";"ML06"
"Mali";2009;"Gourma-Rharous";"Sikasso region, unknown circle";"Tombouctou";"Sikasso";50;30;20;30;10;10;0;0;0;"ML0603";"ML03";"ML03";"ML06"
"Mali";2009;"Gourma-Rharous";"Bougouni";"Tombouctou";"Sikasso";20;20;0;0;0;10;10;0;0;"ML0603";"ML0301";"ML03";"ML06"
"Mali";2009;"Gourma-Rharous";"Kolondiéba";"Tombouctou";"Sikasso";20;20;0;20;0;0;0;0;0;"ML0603";"ML0303";"ML03";"ML06"
"Mali";2009;"Gourma-Rharous";"Yanfolila";"Tombouctou";"Sikasso";10;10;0;10;0;0;0;0;0;"ML0603";"ML0306";"ML03";"ML06"
"Mali";2009;"Gourma-Rharous";"Ségou region, unknown circle";"Tombouctou";"Segou";120;90;30;40;70;10;0;0;0;"ML0603";"ML04";"ML04";"ML06"
"Mali";2009;"Gourma-Rharous";"Macina";"Tombouctou";"Segou";40;30;10;0;10;20;10;0;0;"ML0603";"ML0403";"ML04";"ML06"
"Mali";2009;"Gourma-Rharous";"Niono";"Tombouctou";"Segou";80;50;30;50;10;10;0;0;0;"ML0603";"ML0404";"ML04";"ML06"
"Mali";2009;"Gourma-Rharous";"San";"Tombouctou";"Segou";20;20;0;10;10;0;0;0;0;"ML0603";"ML0405";"ML04";"ML06"
"Mali";2009;"Gourma-Rharous";"Mopti region, unknown circle";"Tombouctou";"Mopti";270;160;110;130;90;50;0;0;0;"ML0603";"ML0506";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Mopti";"Tombouctou";"Mopti";50;20;30;10;30;0;10;0;0;"ML0603";"ML0506";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Bandiagara";"Tombouctou";"Mopti";10;10;0;10;0;0;0;0;0;"ML0603";"ML0501";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Djénné";"Tombouctou";"Mopti";150;40;110;90;30;10;20;0;0;"ML0603";"ML0503";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Douentza";"Tombouctou";"Mopti";90;70;20;20;20;20;20;0;0;"ML0603";"ML0504";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Koro";"Tombouctou";"Mopti";30;20;10;20;0;10;0;0;0;"ML0603";"ML0505";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Ténenkou";"Tombouctou";"Mopti";20;10;10;0;10;10;0;0;0;"ML0603";"ML0507";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Youvarou";"Tombouctou";"Mopti";30;20;10;20;10;0;0;0;0;"ML0603";"ML0508";"ML05";"ML06"
"Mali";2009;"Gourma-Rharous";"Tombouctou region, unknown circle";"Tombouctou";"Tombouctou";700;370;330;200;110;220;80;70;20;"ML0603";"ML06";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Tombouctou";"Tombouctou";"Tombouctou";180;60;120;70;60;10;20;10;0;"ML0603";"ML0605";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Diré";"Tombouctou";"Tombouctou";90;30;60;30;10;30;10;0;0;"ML0603";"ML0601";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Goundam";"Tombouctou";"Tombouctou";370;210;160;180;50;110;20;0;0;"ML0603";"ML0602";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Gourma Rharous";"Tombouctou";"Tombouctou";105120;51110;54010;51590;22970;15730;8270;4570;1140;"ML0603";"ML0603";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Niafunké";"Tombouctou";"Tombouctou";440;210;230;230;60;80;20;50;0;"ML0603";"ML0604";"ML06";"ML06"
"Mali";2009;"Gourma-Rharous";"Gao region, unknown circle";"Tombouctou";"Gao";470;240;230;190;120;70;50;30;0;"ML0603";"ML07";"ML07";"ML06"
"Mali";2009;"Gourma-Rharous";"Ansongo";"Tombouctou";"Gao";160;110;50;20;50;40;30;20;0;"ML0603";"ML0701";"ML07";"ML06"
"Mali";2009;"Gourma-Rharous";"Bourem";"Tombouctou";"Gao";520;260;260;120;100;150;90;50;10;"ML0603";"ML0702";"ML07";"ML06"
"Mali";2009;"Gourma-Rharous";"Ménaka";"Tombouctou";"Menaka";70;40;30;40;10;10;0;10;0;"ML0603";"ML1003";"ML10";"ML06"
"Mali";2009;"Gourma-Rharous";"Kidal region, unknown circle";"Tombouctou";"Kidal";10;10;0;0;10;0;0;0;0;"ML0603";"ML08";"ML08";"ML06"
"Mali";2009;"Gourma-Rharous";"District of Bamako, unknown commune";"Tombouctou";"Bamako";130;70;60;60;30;30;10;0;0;"ML0603";"ML0901";"ML09";"ML06"
"Mali";2009;"Gourma-Rharous";"Foreign country";"Tombouctou";NA;690;280;410;350;240;30;30;30;0;"ML0603";"Foreign country";"Fore";"ML06"
"Mali";2009;"Gourma-Rharous";"Unknown";"Tombouctou";NA;1250;610;640;30;40;10;20;0;0;"ML0603";"Unknown";"Unkn";"ML06"
"Mali";2009;"Niafunke";"Kayes region, unknown circle";"Tombouctou";"Kayes";80;30;50;30;40;10;0;0;0;"ML0604";"ML01";"ML01";"ML06"
"Mali";2009;"Niafunke";"Kita";"Tombouctou";"Kayes";10;0;10;0;0;0;10;0;0;"ML0604";"ML0105";"ML01";"ML06"
"Mali";2009;"Niafunke";"Koulikoro region, unknown circle";"Tombouctou";"Koulikoro";10;10;0;0;10;0;0;0;0;"ML0604";"ML02";"ML02";"ML06"
"Mali";2009;"Niafunke";"Dioila";"Tombouctou";"Koulikoro";10;10;0;0;10;0;0;0;0;"ML0604";"ML0202";"ML02";"ML06"
"Mali";2009;"Niafunke";"Kati";"Tombouctou";"Koulikoro";140;60;80;60;60;10;10;0;0;"ML0604";"ML0204";"ML02";"ML06"
"Mali";2009;"Niafunke";"Kolokani";"Tombouctou";"Koulikoro";10;10;0;0;0;0;10;0;0;"ML0604";"ML0205";"ML02";"ML06"
"Mali";2009;"Niafunke";"Nara";"Tombouctou";"Koulikoro";10;10;0;10;0;0;0;0;0;"ML0604";"ML0207";"ML02";"ML06"
"Mali";2009;"Niafunke";"Sikasso region, unknown circle";"Tombouctou";"Sikasso";50;10;40;10;40;0;0;0;0;"ML0604";"ML03";"ML03";"ML06"
"Mali";2009;"Niafunke";"Kadiolo";"Tombouctou";"Sikasso";20;10;10;0;10;10;0;0;0;"ML0604";"ML0302";"ML03";"ML06"
"Mali";2009;"Niafunke";"Koutiala";"Tombouctou";"Sikasso";100;60;40;50;20;20;0;0;0;"ML0604";"ML0304";"ML03";"ML06"
"Mali";2009;"Niafunke";"Yanfolila";"Tombouctou";"Sikasso";40;30;10;20;0;20;0;0;0;"ML0604";"ML0306";"ML03";"ML06"
"Mali";2009;"Niafunke";"Yorosso";"Tombouctou";"Sikasso";20;10;10;0;0;0;10;10;0;"ML0604";"ML0307";"ML03";"ML06"
"Mali";2009;"Niafunke";"Ségou region, unknown circle";"Tombouctou";"Segou";260;160;100;140;60;20;10;20;10;"ML0604";"ML04";"ML04";"ML06"
"Mali";2009;"Niafunke";"Ségou";"Tombouctou";"Segou";10;0;10;0;0;10;0;0;0;"ML0604";"ML0406";"ML04";"ML06"
"Mali";2009;"Niafunke";"Baraouéli";"Tombouctou";"Segou";30;0;30;10;20;0;0;0;0;"ML0604";"ML0401";"ML04";"ML06"
"Mali";2009;"Niafunke";"Macina";"Tombouctou";"Segou";180;60;120;10;30;90;20;20;10;"ML0604";"ML0403";"ML04";"ML06"
"Mali";2009;"Niafunke";"Niono";"Tombouctou";"Segou";90;60;30;40;30;20;0;0;0;"ML0604";"ML0404";"ML04";"ML06"
"Mali";2009;"Niafunke";"San";"Tombouctou";"Segou";60;20;40;20;30;10;0;0;0;"ML0604";"ML0405";"ML04";"ML06"
"Mali";2009;"Niafunke";"Mopti region, unknown circle";"Tombouctou";"Mopti";630;240;390;140;170;170;90;30;0;"ML0604";"ML0506";"ML05";"ML06"
"Mali";2009;"Niafunke";"Mopti";"Tombouctou";"Mopti";20;20;0;0;10;10;0;0;0;"ML0604";"ML0506";"ML05";"ML06"
"Mali";2009;"Niafunke";"Bandiagara";"Tombouctou";"Mopti";50;10;40;40;10;0;0;0;0;"ML0604";"ML0501";"ML05";"ML06"
"Mali";2009;"Niafunke";"Bankass";"Tombouctou";"Mopti";30;20;10;10;10;0;0;10;0;"ML0604";"ML0502";"ML05";"ML06"
"Mali";2009;"Niafunke";"Djénné";"Tombouctou";"Mopti";60;20;40;20;20;0;0;0;0;"ML0604";"ML0503";"ML05";"ML06"
"Mali";2009;"Niafunke";"Douentza";"Tombouctou";"Mopti";100;20;80;0;80;20;0;0;0;"ML0604";"ML0504";"ML05";"ML06"
"Mali";2009;"Niafunke";"Koro";"Tombouctou";"Mopti";210;110;100;70;50;60;10;20;0;"ML0604";"ML0505";"ML05";"ML06"
"Mali";2009;"Niafunke";"Ténenkou";"Tombouctou";"Mopti";310;130;180;120;150;30;0;10;0;"ML0604";"ML0507";"ML05";"ML06"
"Mali";2009;"Niafunke";"Youvarou";"Tombouctou";"Mopti";510;320;190;80;220;90;70;10;0;"ML0604";"ML0508";"ML05";"ML06"
"Mali";2009;"Niafunke";"Tombouctou region, unknown circle";"Tombouctou";"Tombouctou";960;440;520;140;250;280;150;90;40;"ML0604";"ML06";"ML06";"ML06"
"Mali";2009;"Niafunke";"Tombouctou";"Tombouctou";"Tombouctou";370;200;170;210;40;80;20;20;0;"ML0604";"ML0605";"ML06";"ML06"
"Mali";2009;"Niafunke";"Diré";"Tombouctou";"Tombouctou";600;270;330;100;130;190;70;70;20;"ML0604";"ML0601";"ML06";"ML06"
"Mali";2009;"Niafunke";"Goundam";"Tombouctou";"Tombouctou";4080;1920;2160;1560;870;690;420;320;100;"ML0604";"ML0602";"ML06";"ML06"
"Mali";2009;"Niafunke";"Gourma Rharous";"Tombouctou";"Tombouctou";500;280;220;170;140;110;30;40;0;"ML0604";"ML0603";"ML06";"ML06"
"Mali";2009;"Niafunke";"Niafunké";"Tombouctou";"Tombouctou";162910;81990;80920;73810;35390;23660;14460;7960;2310;"ML0604";"ML0604";"ML06";"ML06"
"Mali";2009;"Niafunke";"Gao region, unknown circle";"Tombouctou";"Gao";60;40;20;0;0;20;40;0;0;"ML0604";"ML07";"ML07";"ML06"
"Mali";2009;"Niafunke";"Gao";"Tombouctou";"Gao";260;130;130;160;50;20;0;0;0;"ML0604";"ML0703";"ML07";"ML06"
"Mali";2009;"Niafunke";"Ansongo";"Tombouctou";"Gao";40;30;10;10;10;0;10;10;0;"ML0604";"ML0701";"ML07";"ML06"
"Mali";2009;"Niafunke";"Bourem";"Tombouctou";"Gao";90;60;30;0;40;30;10;10;0;"ML0604";"ML0702";"ML07";"ML06"
"Mali";2009;"Niafunke";"Kidal";"Tombouctou";"Kidal";20;20;0;10;10;0;0;0;0;"ML0604";"ML0802";"ML08";"ML06"
"Mali";2009;"Niafunke";"District of Bamako, unknown commune";"Tombouctou";"Bamako";390;200;190;120;170;60;30;10;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Commune I of the District of Bamako";"Tombouctou";"Bamako";10;0;10;0;0;10;0;0;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Commune III of the District of Bamako";"Tombouctou";"Bamako";30;20;10;0;10;20;0;0;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Commune IV  of the District of Bamako";"Tombouctou";"Bamako";10;0;10;0;0;0;10;0;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Commune V of the District of Bamako";"Tombouctou";"Bamako";10;0;10;0;0;0;10;0;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Commune VI of the District of Bamako";"Tombouctou";"Bamako";10;0;10;0;10;0;0;0;0;"ML0604";"ML0901";"ML09";"ML06"
"Mali";2009;"Niafunke";"Foreign country";"Tombouctou";NA;740;360;380;280;340;80;10;10;0;"ML0604";"Foreign country";"Fore";"ML06"
"Mali";2009;"Niafunke";"Unknown";"Tombouctou";NA;580;330;250;100;130;80;0;20;0;"ML0604";"Unknown";"Unkn";"ML06"
"Mali";2009;"Gao";"Kayes region, unknown circle";"Gao";"Kayes";230;110;120;30;60;80;30;20;0;"ML0703";"ML01";"ML01";"ML07"
"Mali";2009;"Gao";"Bafoulabé";"Gao";"Kayes";10;0;10;0;0;0;10;0;0;"ML0703";"ML0101";"ML01";"ML07"
"Mali";2009;"Gao";"Diéma";"Gao";"Kayes";10;0;10;10;0;0;0;0;0;"ML0703";"ML0102";"ML01";"ML07"
"Mali";2009;"Gao";"Kéniéba";"Gao";"Kayes";10;10;0;10;0;0;0;0;0;"ML0703";"ML0104";"ML01";"ML07"
"Mali";2009;"Gao";"Kita";"Gao";"Kayes";40;20;20;0;40;0;0;0;0;"ML0703";"ML0105";"ML01";"ML07"
"Mali";2009;"Gao";"Nioro";"Gao";"Kayes";40;10;30;10;10;10;10;0;0;"ML0703";"ML0106";"ML01";"ML07"
"Mali";2009;"Gao";"Yélimané";"Gao";"Kayes";10;0;10;0;10;0;0;0;0;"ML0703";"ML0107";"ML01";"ML07"
"Mali";2009;"Gao";"Koulikoro region, unknown circle";"Gao";"Koulikoro";80;40;40;10;10;40;10;0;0;"ML0703";"ML02";"ML02";"ML07"
"Mali";2009;"Gao";"Koulikoro";"Gao";"Koulikoro";10;10;0;0;0;0;10;0;0;"ML0703";"ML0206";"ML02";"ML07"
"Mali";2009;"Gao";"Dioila";"Gao";"Koulikoro";20;20;0;0;10;10;0;0;0;"ML0703";"ML0202";"ML02";"ML07"
"Mali";2009;"Gao";"Kangaba";"Gao";"Koulikoro";20;20;0;10;0;0;10;0;0;"ML0703";"ML0203";"ML02";"ML07"
"Mali";2009;"Gao";"Kati";"Gao";"Koulikoro";300;210;90;80;150;50;20;0;0;"ML0703";"ML0204";"ML02";"ML07"
"Mali";2009;"Gao";"Kolokani";"Gao";"Koulikoro";20;20;0;10;0;0;10;0;0;"ML0703";"ML0205";"ML02";"ML07"
"Mali";2009;"Gao";"Nara";"Gao";"Koulikoro";50;20;30;20;10;10;10;0;0;"ML0703";"ML0207";"ML02";"ML07"
"Mali";2009;"Gao";"Sikasso region, unknown circle";"Gao";"Sikasso";220;130;90;60;140;20;0;0;0;"ML0703";"ML03";"ML03";"ML07"
"Mali";2009;"Gao";"Sikasso";"Gao";"Sikasso";50;40;10;0;30;10;10;0;0;"ML0703";"ML0305";"ML03";"ML07"
"Mali";2009;"Gao";"Bougouni";"Gao";"Sikasso";180;90;90;40;80;50;10;0;0;"ML0703";"ML0301";"ML03";"ML07"
"Mali";2009;"Gao";"Kadiolo";"Gao";"Sikasso";60;40;20;0;50;10;0;0;0;"ML0703";"ML0302";"ML03";"ML07"
"Mali";2009;"Gao";"Kolondiéba";"Gao";"Sikasso";10;10;0;0;10;0;0;0;0;"ML0703";"ML0303";"ML03";"ML07"
"Mali";2009;"Gao";"Koutiala";"Gao";"Sikasso";160;80;80;40;40;60;20;0;0;"ML0703";"ML0304";"ML03";"ML07"
"Mali";2009;"Gao";"Yanfolila";"Gao";"Sikasso";10;0;10;0;0;10;0;0;0;"ML0703";"ML0306";"ML03";"ML07"
"Mali";2009;"Gao";"Yorosso";"Gao";"Sikasso";50;10;40;0;10;20;10;10;0;"ML0703";"ML0307";"ML03";"ML07"
"Mali";2009;"Gao";"Ségou region, unknown circle";"Gao";"Segou";1360;720;640;560;340;170;130;70;30;"ML0703";"ML04";"ML04";"ML07"
"Mali";2009;"Gao";"Ségou";"Gao";"Segou";130;60;70;10;50;10;20;40;0;"ML0703";"ML0406";"ML04";"ML07"
"Mali";2009;"Gao";"Baraouéli";"Gao";"Segou";10;10;0;0;0;0;10;0;0;"ML0703";"ML0401";"ML04";"ML07"
"Mali";2009;"Gao";"Bla";"Gao";"Segou";100;80;20;20;60;10;0;0;10;"ML0703";"ML0402";"ML04";"ML07"
"Mali";2009;"Gao";"Macina";"Gao";"Segou";970;520;450;450;200;110;120;70;20;"ML0703";"ML0403";"ML04";"ML07"
"Mali";2009;"Gao";"Niono";"Gao";"Segou";60;30;30;20;10;20;10;0;0;"ML0703";"ML0404";"ML04";"ML07"
"Mali";2009;"Gao";"San";"Gao";"Segou";30;10;20;0;10;20;0;0;0;"ML0703";"ML0405";"ML04";"ML07"
"Mali";2009;"Gao";"Tominian";"Gao";"Segou";120;50;70;50;30;20;20;0;0;"ML0703";"ML0407";"ML04";"ML07"
"Mali";2009;"Gao";"Mopti region, unknown circle";"Gao";"Mopti";410;210;200;90;140;120;40;10;0;"ML0703";"ML0506";"ML05";"ML07"
"Mali";2009;"Gao";"Mopti";"Gao";"Mopti";120;40;80;40;80;0;0;0;0;"ML0703";"ML0506";"ML05";"ML07"
"Mali";2009;"Gao";"Bandiagara";"Gao";"Mopti";120;60;60;0;50;20;50;0;0;"ML0703";"ML0501";"ML05";"ML07"
"Mali";2009;"Gao";"Bankass";"Gao";"Mopti";50;30;20;0;20;10;20;0;0;"ML0703";"ML0502";"ML05";"ML07"
"Mali";2009;"Gao";"Djénné";"Gao";"Mopti";40;20;20;10;0;10;10;10;0;"ML0703";"ML0503";"ML05";"ML07"
"Mali";2009;"Gao";"Douentza";"Gao";"Mopti";180;40;140;50;90;20;10;0;0;"ML0703";"ML0504";"ML05";"ML07"
"Mali";2009;"Gao";"Koro";"Gao";"Mopti";100;50;50;60;10;20;10;0;0;"ML0703";"ML0505";"ML05";"ML07"
"Mali";2009;"Gao";"Ténenkou";"Gao";"Mopti";20;20;0;0;20;0;0;0;0;"ML0703";"ML0507";"ML05";"ML07"
"Mali";2009;"Gao";"Tombouctou region, unknown circle";"Gao";"Tombouctou";530;320;210;40;110;210;90;80;0;"ML0703";"ML06";"ML06";"ML07"
"Mali";2009;"Gao";"Tombouctou";"Gao";"Tombouctou";60;10;50;0;40;10;0;10;0;"ML0703";"ML0605";"ML06";"ML07"
"Mali";2009;"Gao";"Diré";"Gao";"Tombouctou";80;60;20;30;10;0;40;0;0;"ML0703";"ML0601";"ML06";"ML07"
"Mali";2009;"Gao";"Goundam";"Gao";"Tombouctou";140;70;70;30;50;20;10;30;0;"ML0703";"ML0602";"ML06";"ML07"
"Mali";2009;"Gao";"Gourma Rharous";"Gao";"Tombouctou";370;210;160;40;80;110;110;20;10;"ML0703";"ML0603";"ML06";"ML07"
"Mali";2009;"Gao";"Niafunké";"Gao";"Tombouctou";140;80;60;90;20;10;0;10;0;"ML0703";"ML0604";"ML06";"ML07"
"Mali";2009;"Gao";"Gao region, unknown circle";"Gao";"Gao";115850;58970;56880;54450;29090;15970;9330;4440;1280;"ML0703";"ML07";"ML07";"ML07"
"Mali";2009;"Gao";"Gao";"Gao";"Gao";102190;50300;51890;47960;22590;13210;7640;4170;1070;"ML0703";"ML0703";"ML07";"ML07"
"Mali";2009;"Gao";"Ansongo";"Gao";"Gao";1970;1180;790;690;540;400;200;120;10;"ML0703";"ML0701";"ML07";"ML07"
"Mali";2009;"Gao";"Bourem";"Gao";"Gao";4500;2250;2250;1190;1130;910;680;370;60;"ML0703";"ML0702";"ML07";"ML07"
"Mali";2009;"Gao";"Ménaka";"Gao";"Menaka";1080;540;540;360;380;200;60;50;0;"ML0703";"ML1003";"ML10";"ML07"
"Mali";2009;"Gao";"Kidal region, unknown circle";"Gao";"Kidal";280;140;140;50;80;60;40;20;20;"ML0703";"ML08";"ML08";"ML07"
"Mali";2009;"Gao";"Kidal";"Gao";"Kidal";110;50;60;10;50;0;40;0;0;"ML0703";"ML0802";"ML08";"ML07"
"Mali";2009;"Gao";"Abéibara";"Gao";"Kidal";10;0;10;10;0;0;0;0;0;"ML0703";"ML0801";"ML08";"ML07"
"Mali";2009;"Gao";"Téssalit";"Gao";"Kidal";40;30;10;30;10;0;0;0;0;"ML0703";"ML0803";"ML08";"ML07"
"Mali";2009;"Gao";"Tin Essako";"Gao";"Kidal";10;0;10;10;0;0;0;0;0;"ML0703";"ML0804";"ML08";"ML07"
"Mali";2009;"Gao";"District of Bamako, unknown commune";"Gao";"Bamako";1450;870;580;610;490;260;90;0;0;"ML0703";"ML0901";"ML09";"ML07"
"Mali";2009;"Gao";"Commune IV  of the District of Bamako";"Gao";"Bamako";20;20;0;10;10;0;0;0;0;"ML0703";"ML0901";"ML09";"ML07"
"Mali";2009;"Gao";"Foreign country";"Gao";NA;2870;1540;1330;950;1220;470;140;30;30;"ML0703";"Foreign country";"Fore";"ML07"
"Mali";2009;"Gao";"Unknown";"Gao";NA;920;570;350;120;200;60;30;20;10;"ML0703";"Unknown";"Unkn";"ML07"
"Mali";2009;"Ansongo";"Yélimané";"Gao";"Kayes";10;0;10;0;10;0;0;0;0;"ML0701";"ML0107";"ML01";"ML07"
"Mali";2009;"Ansongo";"Koulikoro region, unknown circle";"Gao";"Koulikoro";10;0;10;0;10;0;0;0;0;"ML0701";"ML02";"ML02";"ML07"
"Mali";2009;"Ansongo";"Koulikoro";"Gao";"Koulikoro";10;10;0;0;10;0;0;0;0;"ML0701";"ML0206";"ML02";"ML07"
"Mali";2009;"Ansongo";"Sikasso region, unknown circle";"Gao";"Sikasso";10;0;10;0;10;0;0;0;0;"ML0701";"ML03";"ML03";"ML07"
"Mali";2009;"Ansongo";"Sikasso";"Gao";"Sikasso";20;10;10;20;0;0;0;0;0;"ML0701";"ML0305";"ML03";"ML07"
"Mali";2009;"Ansongo";"Koutiala";"Gao";"Sikasso";30;10;20;30;0;0;0;0;0;"ML0701";"ML0304";"ML03";"ML07"
"Mali";2009;"Ansongo";"Ségou region, unknown circle";"Gao";"Segou";1980;1030;950;920;460;310;160;110;20;"ML0701";"ML04";"ML04";"ML07"
"Mali";2009;"Ansongo";"Ségou";"Gao";"Segou";20;20;0;10;10;0;0;0;0;"ML0701";"ML0406";"ML04";"ML07"
"Mali";2009;"Ansongo";"Baraouéli";"Gao";"Segou";140;70;70;80;40;10;0;10;0;"ML0701";"ML0401";"ML04";"ML07"
"Mali";2009;"Ansongo";"Bla";"Gao";"Segou";20;10;10;0;10;10;0;0;0;"ML0701";"ML0402";"ML04";"ML07"
"Mali";2009;"Ansongo";"Macina";"Gao";"Segou";680;380;300;270;230;130;20;30;0;"ML0701";"ML0403";"ML04";"ML07"
"Mali";2009;"Ansongo";"Niono";"Gao";"Segou";10;10;0;0;0;10;0;0;0;"ML0701";"ML0404";"ML04";"ML07"
"Mali";2009;"Ansongo";"San";"Gao";"Segou";490;250;240;290;100;60;10;10;20;"ML0701";"ML0405";"ML04";"ML07"
"Mali";2009;"Ansongo";"Tominian";"Gao";"Segou";20;0;20;0;0;10;0;10;0;"ML0701";"ML0407";"ML04";"ML07"
"Mali";2009;"Ansongo";"Mopti region, unknown circle";"Gao";"Mopti";10;10;0;0;0;10;0;0;0;"ML0701";"ML0506";"ML05";"ML07"
"Mali";2009;"Ansongo";"Bandiagara";"Gao";"Mopti";10;10;0;0;0;10;0;0;0;"ML0701";"ML0501";"ML05";"ML07"
"Mali";2009;"Ansongo";"Koro";"Gao";"Mopti";10;0;10;0;10;0;0;0;0;"ML0701";"ML0505";"ML05";"ML07"
"Mali";2009;"Ansongo";"Ténenkou";"Gao";"Mopti";20;10;10;0;20;0;0;0;0;"ML0701";"ML0507";"ML05";"ML07"
"Mali";2009;"Ansongo";"Tombouctou region, unknown circle";"Gao";"Tombouctou";90;70;20;10;30;10;20;20;0;"ML0701";"ML06";"ML06";"ML07"
"Mali";2009;"Ansongo";"Diré";"Gao";"Tombouctou";10;10;0;0;0;0;10;0;0;"ML0701";"ML0601";"ML06";"ML07"
"Mali";2009;"Ansongo";"Goundam";"Gao";"Tombouctou";80;30;50;30;20;10;20;0;0;"ML0701";"ML0602";"ML06";"ML07"
"Mali";2009;"Ansongo";"Gourma Rharous";"Gao";"Tombouctou";10;0;10;0;10;0;0;0;0;"ML0701";"ML0603";"ML06";"ML07"
"Mali";2009;"Ansongo";"Gao region, unknown circle";"Gao";"Gao";670;310;360;260;190;140;40;20;20;"ML0701";"ML07";"ML07";"ML07"
"Mali";2009;"Ansongo";"Gao";"Gao";"Gao";750;310;440;320;160;170;70;20;10;"ML0701";"ML0703";"ML07";"ML07"
